,id,host_id,minimum_nights,last_review,reviews_per_month
22766,18430686,17577495,3,2019-05-30,1.58
22767,18431566,38721832,1,,
22768,18432636,107778395,5,2018-12-04,0.34
22769,18432894,6455775,2,2019-06-02,3.06
22770,18433038,127762325,1,2019-06-06,2.97
22771,18433781,54548000,1,2019-06-21,2.79
22772,18434309,25473311,7,2018-04-29,0.19
22773,18439203,127814176,2,2019-07-01,4.47
22774,18440017,75973505,2,2019-01-02,0.42
22775,18442048,25385574,1,,
22776,18442196,121419684,3,,
22777,18442569,6198836,30,2017-06-24,0.04
22778,18443902,11586111,4,2017-08-12,0.23
22779,18444575,5945526,3,2019-01-01,0.47
22780,18445522,14664356,70,2019-06-01,0.22
22781,18447712,127886968,1,,
22782,18448376,11308807,2,,
22783,18448446,51501835,30,2018-04-30,0.07
22784,18448516,127895318,1,2018-05-05,0.23
22785,18448556,115529602,2,2018-05-07,0.35
22786,18449942,127911754,2,,
22787,18449954,127910599,31,2019-06-20,2.38
22788,18450009,36457711,2,2018-05-13,0.12
22789,18450143,127721863,3,2019-05-19,2.37
22790,18450490,127917641,30,2017-07-31,0.04
22791,18455236,3470710,2,2019-06-23,1.1
22792,18455830,60160069,3,2019-05-20,1.62
22793,18456751,70334862,3,2017-10-08,0.05
22794,18456975,30283594,30,,
22795,18457273,17420574,2,2017-05-29,0.15
22796,18458323,68274298,2,2017-12-18,0.58
22797,18459547,1349266,30,2019-06-11,1.0
22798,18459948,127998381,7,2018-08-21,0.35
22799,18460119,127999994,2,2019-06-30,3.28
22800,18460679,14666091,5,2019-06-24,0.61
22801,18460756,128004958,1,2019-06-23,4.03
22802,18461296,116848523,1,2017-07-01,0.45
22803,18461891,916092,6,,
22804,18462291,57900598,2,2019-06-30,1.51
22805,18462681,30555297,7,2018-11-05,0.72
22806,18462718,120767920,2,2019-06-18,3.15
22807,18463609,31315421,2,2019-06-21,2.96
22808,18470545,38120363,2,2019-05-03,1.53
22809,18471232,4894044,1,2019-06-24,1.92
22810,18471276,122294799,1,2017-06-09,0.15
22811,18471556,82665319,3,2017-09-25,0.15
22812,18471815,42951693,2,,
22813,18472494,60077252,4,2019-06-22,2.66
22814,18472524,78272395,3,2017-06-18,0.3
22815,18473439,20438455,2,2019-07-05,4.82
22816,18475187,639926,3,2019-01-02,0.43
22817,18476474,98861076,2,2019-07-02,5.13
22818,18476851,106430338,3,2019-06-13,1.65
22819,18477009,38068387,2,2017-08-28,0.19
22820,18477226,38068387,2,2017-10-15,0.43
22821,18477519,9667737,14,2018-03-01,0.06
22822,18481196,1750685,1,2019-03-06,0.6
22823,18484597,8594019,5,2017-05-23,0.04
22824,18485393,128244964,1,,
22825,18485487,3083244,7,2017-05-25,0.04
22826,18485922,12700569,6,2019-01-02,0.11
22827,18486698,81712146,1,2017-07-03,0.34
22828,18486868,13929469,30,2019-05-08,0.81
22829,18487817,17381128,7,,
22830,18488077,1540270,3,2017-06-01,0.26
22831,18488335,12293403,3,2019-06-23,1.36
22832,18488833,10285950,6,2019-03-24,0.53
22833,18489366,4775716,2,2019-06-29,3.73
22834,18489843,4193618,15,2017-09-03,0.12
22835,18490141,97001292,1,2019-06-12,1.68
22836,18491689,128307950,2,,
22837,18493375,36012265,1,2019-01-01,0.36
22838,18496255,23234988,1,2019-03-29,0.34
22839,18496331,21680683,1,2019-05-11,0.2
22840,18496902,4350083,2,2017-05-08,0.04
22841,18498466,510745,2,2019-06-09,0.76
22842,18499050,351465,4,2019-06-26,2.29
22843,18499074,127714840,5,2019-06-30,0.9
22844,18500556,128385204,1,,
22845,18500972,30157754,7,,
22846,18502246,106272021,2,2019-05-19,0.83
22847,18503701,128413939,3,2019-06-22,3.36
22848,18503779,128414475,1,2017-08-18,0.42
22849,18503789,60981198,4,2019-03-01,0.32
22850,18504151,128417181,2,2019-06-22,1.56
22851,18504631,5828830,7,2018-10-03,0.44
22852,18505453,90846964,1,2017-05-28,0.26
22853,18505594,31658624,3,2019-03-29,4.0
22854,18506292,10605984,5,2019-06-18,1.78
22855,18506359,123953239,2,2019-06-14,1.31
22856,18506841,75279920,3,2019-07-02,3.41
22857,18507671,5440952,30,,
22858,18507990,38604449,2,2019-01-01,1.23
22859,18508209,1635983,4,2019-06-25,1.18
22860,18508470,33434914,2,2019-07-02,2.71
22861,18508959,18280205,2,2019-06-16,1.25
22862,18510340,112081278,4,2019-04-07,0.19
22863,18515889,128517263,10,2019-01-02,0.17
22864,18516072,671187,31,,
22865,18516103,128210772,4,2017-05-19,0.04
22866,18517584,550009,4,,
22867,18518678,371654,5,2017-06-10,0.08
22868,18519818,8821726,2,2019-06-23,0.47
22869,18520516,19355895,4,2019-06-09,0.44
22870,18521860,7797101,2,2019-07-02,2.88
22871,18522181,106454216,2,2019-06-24,2.15
22872,18522547,128424841,1,2019-06-17,1.13
22873,18523182,57060982,1,2019-05-26,0.65
22874,18523629,3413858,20,,
22875,18523918,49562545,1,2019-06-27,7.04
22876,18525915,113805886,31,2019-03-03,0.35
22877,18526162,75360607,5,2019-06-21,3.48
22878,18527060,39652113,28,2019-04-30,0.32
22879,18527437,2266961,3,2018-01-03,0.12
22880,18535402,21250331,1,2019-06-20,4.19
22881,18540170,128692351,2,2019-06-14,4.12
22882,18540856,3063938,6,2018-07-07,0.69
22883,18541736,4914270,4,2017-06-11,0.04
22884,18542490,386263,3,2019-07-01,2.59
22885,18543045,7130003,4,2019-06-07,1.14
22886,18543400,95341869,2,2019-05-19,1.81
22887,18544441,27266433,2,2017-05-24,0.15
22888,18546552,12627412,4,2017-05-22,0.04
22889,18546787,127501584,4,2019-06-07,1.36
22890,18547076,3137526,7,,
22891,18547663,13008402,3,,
22892,18548112,12831071,5,2019-06-04,2.62
22893,18548561,7445657,3,2018-04-08,0.27
22894,18549136,7810471,2,2017-06-11,0.08
22895,18549222,128768798,2,2019-07-01,2.65
22896,18550111,118378908,1,2019-01-01,0.09
22897,18550366,4075128,2,2017-05-20,0.08
22898,18550867,128785279,2,2019-06-26,3.17
22899,18550947,128787072,2,2018-12-29,0.38
22900,18551084,128785861,1,2019-01-01,0.49
22901,18551196,115932140,2,2017-05-21,0.04
22902,18559902,125021178,3,2019-05-16,0.64
22903,18560104,7740184,1,2019-06-23,0.51
22904,18560569,9727058,3,2019-04-07,0.65
22905,18560625,128852127,30,2017-12-31,0.05
22906,18561200,1260642,3,2018-09-28,2.47
22907,18561365,8146232,1,2017-08-06,0.12
22908,18561618,128860627,3,2019-06-22,2.6
22909,18561753,39829442,2,2017-12-10,0.16
22910,18562269,24791132,3,2019-05-28,0.48
22911,18563383,50916440,7,,
22912,18564694,33434914,2,2019-06-24,2.38
22913,18565097,128414475,2,2017-08-28,0.38
22914,18565588,7157099,3,2018-09-03,0.13
22915,18565752,52403444,1,2019-06-23,5.59
22916,18566324,88207924,4,2018-07-04,0.15
22917,18566623,128899126,2,2019-07-01,2.69
22918,18566802,11334992,1,2017-06-05,0.04
22919,18568023,17486785,2,,
22920,18568171,54548000,1,2019-04-30,2.15
22921,18568551,9285643,5,,
22922,18569142,128914189,30,,
22923,18569279,4677247,2,2019-05-15,0.71
22924,18569422,35741929,2,2018-11-05,1.99
22925,18570075,99629743,2,2019-06-09,1.99
22926,18570121,89331516,2,,
22927,18571803,35998113,3,2019-05-29,1.32
22928,18572271,6726364,6,2018-05-28,0.21
22929,18573121,2856748,30,2018-11-17,0.1
22930,18577672,23667219,4,2017-05-25,0.04
22931,18577989,38236150,1,2017-05-29,0.15
22932,18579416,11389260,2,2017-11-25,0.12
22933,18579690,30237517,2,2018-07-12,0.62
22934,18582592,118366948,12,2017-08-13,0.08
22935,18582792,52403444,1,2019-06-24,5.57
22936,18583072,149929,8,2018-05-10,0.24
22937,18583467,22059655,1,2019-07-07,3.59
22938,18583921,5721788,25,2017-09-14,0.24
22939,18584089,129032819,1,2017-05-19,0.15
22940,18584180,21866971,3,2019-06-08,1.12
22941,18584411,18212433,4,,
22942,18584742,128692351,2,2019-06-23,3.86
22943,18585458,61673952,2,2019-06-29,4.18
22944,18585546,21372426,3,,
22945,18585784,11380126,1,2017-05-31,0.08
22946,18586018,69124870,2,2019-07-02,4.44
22947,18586787,89331516,4,,
22948,18586873,129062212,7,2019-06-02,0.7
22949,18587083,97543375,2,2018-12-31,0.15
22950,18591642,126929216,15,2017-06-23,0.04
22951,18592160,23356363,2,2019-07-06,0.91
22952,18593138,278576,3,2019-06-23,1.91
22953,18595831,129133511,1,2019-07-07,1.2
22954,18596194,12827876,2,2017-05-29,0.04
22955,18596197,51501835,30,2019-06-08,0.45
22956,18596546,24338366,1,2018-08-01,0.37
22957,18596772,5212097,2,2018-11-18,0.31
22958,18597408,159936,1,2017-05-12,0.08
22959,18597754,29134684,6,2017-07-14,0.08
22960,18597908,118880596,4,2019-04-29,0.56
22961,18599156,51501835,30,2018-06-02,0.14
22962,18599224,14376724,5,,
22963,18599296,1692538,1,2019-04-02,4.78
22964,18599352,51501835,30,2019-05-13,0.17
22965,18600659,6423838,2,2018-09-03,0.1
22966,18601353,101258676,1,2019-06-21,4.47
22967,18602201,228252,14,2017-09-19,0.12
22968,18605919,3258630,1,2018-07-22,0.24
22969,18606237,128338539,1,2019-07-05,1.56
22970,18609316,7055854,5,2019-05-08,1.07
22971,18609555,112118235,3,,
22972,18610314,118124127,2,2019-07-03,0.19
22973,18610539,34361146,31,2018-12-09,0.39
22974,18610543,75567007,2,2017-05-29,0.08
22975,18610544,32052979,1,,
22976,18610554,7055854,6,,
22977,18611347,129270031,90,,
22978,18611605,129273512,1,2019-06-02,3.1
22979,18611872,1637060,2,2019-07-02,3.11
22980,18612291,16140828,4,,
22981,18612722,23297219,4,2018-04-29,0.28
22982,18612788,14444,4,,
22983,18612976,13730809,6,2019-06-18,1.0
22984,18613550,14614459,3,2017-11-01,0.31
22985,18613981,90289877,2,2019-06-23,3.8
22986,18614596,7318926,3,2018-06-14,0.19
22987,18615054,1635983,4,2019-06-08,1.36
22988,18615497,41467596,1,2017-06-03,0.04
22989,18615898,23867523,1,2019-05-31,2.09
22990,18615903,1038989,3,2019-07-05,2.63
22991,18615964,52816291,3,2019-02-19,0.27
22992,18616208,55017405,1,,
22993,18616217,22204359,4,2019-06-28,0.95
22994,18616234,129317761,1,2017-07-15,0.42
22995,18616809,89331516,5,2017-06-07,0.04
22996,18617060,129159456,1,,
22997,18617195,1599261,3,2019-06-21,0.73
22998,18617676,129333453,3,2019-06-29,0.73
22999,18619857,97794385,1,2019-06-28,0.67
23000,18624243,50605761,5,2017-10-16,0.05
23001,18625919,129396046,2,2019-06-21,5.84
23002,18626606,129179250,4,2018-05-14,0.43
23003,18628912,27789935,1,2019-01-01,0.77
23004,18629326,4401058,1,,
23005,18629621,83141510,1,,
23006,18630660,49197104,3,2017-08-23,0.19
23007,18632197,32772382,2,2018-09-16,0.55
23008,18632502,14505375,2,2019-07-01,2.66
23009,18632582,2420586,2,2018-10-07,0.46
23010,18634847,21402517,2,2019-06-05,0.76
23011,18635370,91385196,365,,
23012,18635942,55814053,1,2019-06-22,3.43
23013,18636030,87680800,1,,
23014,18636622,3617473,30,2017-12-02,0.13
23015,18637270,31658624,3,2019-03-30,0.31
23016,18637912,129497806,2,2019-06-29,3.09
23017,18638015,45934567,5,2018-06-11,0.08
23018,18638573,28290772,2,2019-06-15,1.03
23019,18638985,25318403,3,2019-05-12,0.4
23020,18645286,48157058,7,,
23021,18646075,63417081,30,2018-09-10,0.17
23022,18646653,33786241,3,2019-05-27,1.22
23023,18647180,7041731,3,2017-05-22,0.04
23024,18647217,128531725,3,2019-06-17,3.93
23025,18647731,46501846,7,2018-11-05,0.35
23026,18648243,128531725,2,2019-04-01,1.57
23027,18648360,3990540,3,2017-07-16,0.12
23028,18648591,97032243,1,,
23029,18649105,44838931,3,2019-04-23,0.65
23030,18649351,69124870,1,2019-05-08,2.19
23031,18649806,44838931,3,2019-07-02,1.03
23032,18649822,126470577,1,2019-07-02,2.67
23033,18650087,21854022,1,2019-07-07,3.0
23034,18650569,35881969,1,2019-06-15,3.82
23035,18652220,7147164,3,2019-06-23,1.25
23036,18652544,120762452,30,,
23037,18655599,36522433,5,2017-08-29,0.08
23038,18655815,72377141,7,2017-08-24,0.04
23039,18655886,68017798,2,,
23040,18655992,23722638,1,,
23041,18656413,110031106,1,2017-06-04,0.12
23042,18656661,19512029,2,2017-07-30,0.46
23043,18657209,90824676,1,2017-08-27,0.12
23044,18662619,13524368,3,2018-11-30,0.32
23045,18662664,15578480,2,2018-03-18,0.81
23046,18662841,30348931,1,,
23047,18664875,129714819,7,2019-04-26,0.17
23048,18666583,129723592,7,,
23049,18666975,125557444,1,2019-06-02,0.85
23050,18667184,129733507,3,2018-05-06,0.17
23051,18667956,71224013,1,2019-07-01,0.85
23052,18668037,127731553,7,,
23053,18668571,119170289,2,2019-06-23,0.59
23054,18668594,14046877,3,,
23055,18669019,23149564,7,,
23056,18669496,128338539,1,2019-07-06,1.03
23057,18669801,119952908,1,2017-05-30,0.12
23058,18670480,6356476,2,,
23059,18671835,129743937,1,2019-07-05,10.19
23060,18672921,64780571,3,2017-06-12,0.08
23061,18673613,7193271,1,2018-03-11,0.27
23062,18674105,129794391,3,2017-06-21,0.08
23063,18675061,12033348,7,2017-07-04,0.19
23064,18675083,18408365,3,,
23065,18675215,18838868,3,2018-09-22,0.58
23066,18675599,129812563,7,2017-09-20,0.42
23067,18676837,64177548,3,2019-06-30,2.92
23068,18680331,71515912,7,2018-01-21,0.08
23069,18682735,10477693,2,,
23070,18682763,13608839,2,,
23071,18683699,11881734,1,2017-12-11,0.92
23072,18683879,120762452,30,2019-02-02,0.2
23073,18685854,129890157,1,,
23074,18686269,119940669,6,,
23075,18686390,12540615,1,2018-01-01,0.5
23076,18686501,63026371,2,,
23077,18686508,129161153,1,2018-05-13,0.19
23078,18686817,59407939,1,2017-09-29,0.19
23079,18688150,24906403,2,2019-07-05,2.26
23080,18689454,327033,3,2019-05-25,0.66
23081,18689588,127767,4,2018-08-18,0.24
23082,18690466,127249880,2,2019-05-26,1.95
23083,18690651,68852295,7,,
23084,18690921,129927411,1,2019-06-21,6.37
23085,18691084,30384022,7,2017-12-24,0.05
23086,18691204,68472942,3,2018-08-26,0.28
23087,18691948,41580455,4,2019-04-22,0.15
23088,18692028,128707088,2,2019-06-23,3.67
23089,18692321,14444,20,,
23090,18695104,40225443,3,2017-11-11,1.07
23091,18699576,14885787,2,2017-07-23,0.08
23092,18700004,130005087,5,,
23093,18701095,130013537,2,2018-07-06,0.73
23094,18702075,130021104,1,2017-06-03,0.19
23095,18704012,1038989,2,2017-10-15,0.14
23096,18704413,130035533,2,2019-06-28,3.14
23097,18704805,22541573,30,2018-05-06,0.07
23098,18705087,104691618,2,2019-06-20,1.4
23099,18706173,17859338,3,2019-07-06,2.42
23100,18706845,97018938,1,2018-02-02,1.13
23101,18706893,51501835,30,,
23102,18707214,4370956,3,2017-08-11,0.12
23103,18707698,130062635,2,2017-06-04,0.08
23104,18715285,63749946,20,2019-05-29,1.94
23105,18716289,16575725,2,2018-08-20,0.29
23106,18716439,6646682,4,2018-04-14,0.24
23107,18716602,62734,30,2018-11-01,0.19
23108,18716795,9913035,30,2018-08-01,0.31
23109,18718070,2434499,7,,
23110,18718195,59117179,1,2019-06-20,1.86
23111,18719129,129942781,3,2019-06-10,1.77
23112,18719477,9472223,7,,
23113,18719526,20662116,4,2019-01-02,1.63
23114,18719602,66051549,4,2017-07-30,0.04
23115,18719762,52084781,3,2019-06-23,0.93
23116,18721027,47485343,3,2017-07-05,0.08
23117,18721061,9285314,3,,
23118,18721209,130185165,1,2019-07-01,1.57
23119,18721341,130186732,31,2019-06-22,2.79
23120,18721845,49360262,2,2017-05-28,0.12
23121,18722146,4621817,2,2017-09-12,0.08
23122,18722657,28648021,3,2017-05-21,0.04
23123,18723095,130204296,1,2017-10-06,0.19
23124,18728915,67895564,3,2018-11-25,0.12
23125,18728971,10113673,2,2017-06-12,0.08
23126,18729143,643120,5,2019-06-22,4.26
23127,18729447,229109,4,2018-12-21,0.36
23128,18729461,108546781,15,2018-08-25,0.2
23129,18729985,8076786,2,2019-03-23,0.27
23130,18731029,67768251,30,2019-04-26,0.42
23131,18731641,53560822,2,2019-07-02,1.92
23132,18732648,30487854,5,2019-06-22,0.62
23133,18734125,81066021,3,2017-07-22,0.08
23134,18734225,40238772,20,2017-06-19,0.08
23135,18734320,100784323,2,2018-09-01,0.54
23136,18734427,112239929,1,,
23137,18734568,130307692,2,2017-07-23,0.27
23138,18735563,130319645,1,,
23139,18735631,123355776,1,2019-05-07,1.12
23140,18735653,2733815,30,2018-12-17,0.55
23141,18736267,10805053,2,2018-11-12,0.37
23142,18736436,130331205,2,2019-06-14,2.08
23143,18736455,2000711,5,2019-07-07,3.34
23144,18736484,128086219,2,2019-03-25,2.36
23145,18736642,16481892,7,,
23146,18737053,182461,2,2019-06-01,0.81
23147,18737220,7425132,5,2019-06-14,0.8
23148,18737235,45763784,5,2019-05-28,1.22
23149,18737594,45763784,3,2018-09-28,0.19
23150,18738138,68762417,1,2019-06-21,0.73
23151,18745141,22384027,1,2019-06-14,1.57
23152,18745314,37078449,1,2017-05-23,0.08
23153,18745487,110520215,1,,
23154,18745767,2469662,2,2018-07-16,0.19
23155,18746696,1485117,2,2017-12-30,0.31
23156,18747972,130400901,2,2018-12-27,1.5
23157,18748038,2856748,30,,
23158,18748170,493545,1,2018-11-11,0.34
23159,18750465,120762452,30,,
23160,18750505,8010331,2,2019-05-29,0.34
23161,18750597,8993084,4,2018-01-06,0.05
23162,18751192,6676046,5,2018-06-12,0.13
23163,18751261,130452689,2,2018-08-22,0.09
23164,18751687,73214623,7,2019-03-24,0.28
23165,18752307,130461656,1,2019-05-22,1.96
23166,18753406,51459559,5,2018-06-03,0.65
23167,18753411,109106746,1,2017-06-23,0.2
23168,18753645,130473272,2,2019-06-27,5.61
23169,18755777,130493959,1,2019-05-27,2.42
23170,18755951,130496399,3,,
23171,18756112,119838600,3,2017-09-22,0.05
23172,18758108,101304664,3,2017-09-04,0.15
23173,18758370,130524170,2,2019-02-23,3.53
23174,18758525,65744549,1,2018-09-07,0.72
23175,18762619,103265024,1,,
23176,18763188,169653,3,2019-06-22,0.27
23177,18764827,31482341,1,2018-01-25,0.11
23178,18766576,130582015,3,2019-06-23,1.78
23179,18767695,3409436,4,2019-06-21,0.08
23180,18767961,1649108,1,2019-06-01,2.33
23181,18768127,30237517,3,2018-05-18,0.27
23182,18768741,120762452,30,2018-10-30,0.14
23183,18768978,27582777,3,2018-11-27,0.7
23184,18769363,24387853,1,2017-06-02,0.04
23185,18769652,1890427,2,2018-05-20,0.36
23186,18770418,30237517,3,2019-03-31,0.09
23187,18771633,114975592,1,2019-02-05,0.62
23188,18772198,41658748,2,2019-06-09,2.65
23189,18774244,60511673,10,,
23190,18776660,130667097,1,2018-12-30,0.96
23191,18776908,2544425,7,2019-06-23,1.4
23192,18776925,40428152,5,,
23193,18778024,779551,2,2019-06-23,3.54
23194,18782064,2856748,30,,
23195,18782857,2856748,30,,
23196,18783614,1156763,3,2019-06-08,2.35
23197,18785035,130735852,2,2019-04-23,0.77
23198,18785349,126897352,29,2019-01-03,1.19
23199,18787858,120762452,30,2019-05-16,0.56
23200,18787950,2007724,5,2019-01-02,0.35
23201,18789373,130774060,6,2019-05-15,0.39
23202,18789421,130774685,3,2019-07-02,3.87
23203,18790004,95786,10,2019-01-06,0.24
23204,18790512,110349355,3,2017-09-19,0.19
23205,18791570,33583621,3,2019-06-20,2.82
23206,18792188,13907788,1,2018-09-17,0.36
23207,18792285,55377720,3,,
23208,18792703,120762452,30,2017-12-10,0.05
23209,18793151,4099467,1,2018-01-01,0.08
23210,18793633,38609043,2,2019-07-07,1.15
23211,18793901,12345174,2,2018-10-28,0.62
23212,18794243,26738513,3,2019-04-20,1.9
23213,18794627,66941336,2,2017-09-14,0.24
23214,18794680,32209352,2,2019-05-24,1.21
23215,18794754,51001918,4,2017-06-11,0.04
23216,18794969,4297106,30,2018-12-17,2.21
23217,18795229,130822245,1,2019-06-23,3.42
23218,18795447,89071431,2,2019-06-30,4.65
23219,18795448,2482085,2,,
23220,18795534,130835383,2,2017-08-06,0.04
23221,18802366,2435941,2,2018-06-25,0.93
23222,18803064,126159726,3,2019-06-24,3.7
23223,18803219,28649974,1,,
23224,18805588,5962328,30,2018-10-13,0.19
23225,18806061,2902737,31,,
23226,18806323,130897041,2,2019-06-30,1.93
23227,18808260,125871624,2,2017-07-30,0.12
23228,18809063,58528354,2,2019-06-21,1.71
23229,18811187,6752799,25,,
23230,18811240,2978784,7,2018-08-16,0.25
23231,18811557,3754948,2,2018-12-31,0.43
23232,18812046,130974654,5,2018-11-25,1.0
23233,18812153,120762452,30,2019-02-06,0.18
23234,18812330,71849302,1,2019-06-22,3.04
23235,18812670,130982506,14,,
23236,18813227,51380878,1,2019-06-16,3.28
23237,18817404,8833885,1,2018-04-26,0.07
23238,18820068,23572402,3,,
23239,18820446,120762452,30,2017-12-30,0.09
23240,18822687,98038838,3,2018-12-16,0.69
23241,18822775,107169456,1,2019-07-02,1.8
23242,18823516,129927411,1,2019-06-24,5.44
23243,18823750,31804021,10,2018-09-03,0.17
23244,18823774,113805886,31,2019-01-01,0.29
23245,18823930,41382247,1,,
23246,18823940,27522582,1,2017-05-28,0.15
23247,18823971,13347167,30,2018-11-19,0.14
23248,18824754,74697676,5,2019-06-19,1.57
23249,18824820,76353083,4,2018-03-07,0.36
23250,18826104,22875538,1,2019-01-03,2.45
23251,18826197,65407018,5,2019-05-28,1.79
23252,18826370,9130040,1,2019-06-30,0.61
23253,18828134,131109595,4,,
23254,18828803,48146336,30,2018-06-16,0.17
23255,18828846,131115416,1,2019-07-01,1.67
23256,18835820,52777892,3,2018-10-22,0.39
23257,18836337,95564806,2,2019-02-25,2.25
23258,18836532,131180798,2,2019-07-07,2.01
23259,18837073,14480781,30,2019-04-16,0.82
23260,18837416,3203397,1,2019-05-26,4.63
23261,18838643,3714721,2,2019-06-21,2.37
23262,18838909,131204454,1,2019-07-05,2.29
23263,18840106,78299086,5,,
23264,18840683,3323956,4,2019-02-11,0.08
23265,18840688,34676783,2,2018-09-17,0.2
23266,18840735,130815919,2,2019-07-01,4.29
23267,18840866,19424541,1,2019-05-24,0.68
23268,18841864,2294171,2,2017-05-29,0.04
23269,18842507,10355011,3,2019-06-30,2.93
23270,18842510,31979360,90,,
23271,18842882,57821225,7,2017-07-29,0.04
23272,18844533,131255262,1,2018-08-09,1.7
23273,18847331,7635592,7,2019-06-01,0.46
23274,18848869,131293304,2,2019-06-02,0.87
23275,18849349,50778925,5,2019-05-05,0.24
23276,18849787,46113651,1,,
23277,18851906,59884496,2,2018-12-31,0.43
23278,18852048,108922928,3,2017-06-01,0.04
